Date,Tmax,Tmin,Rainfall,DayOfYear,Month,DayOfWeek,Rain_Flag,Weather
2018-06-30,20.70988203991075,13.956287333978358,1.006522102624361,181,6,5,1,Drizzle
2018-07-01,23.12378585436636,14.951164564671911,0.5008306567305907,182,7,6,1,Mist
2018-07-02,21.716041598083613,15.217644692497831,0.8199851402495146,183,7,0,1,Mist
2018-07-03,20.83281345326308,12.90121365805262,1.616330954193589,184,7,1,1,Drizzle
2018-07-04,20.92702197959249,13.117668231935587,0.7677219344545545,185,7,2,1,Mist
2018-07-05,20.087207164275167,12.591090921779587,1.451304956900731,186,7,3,1,Drizzle
2018-07-06,21.118560283617374,13.072640777359586,0.7697975820212801,187,7,4,1,Mist
2018-07-07,14.94763442345305,10.129683041213385,0.8531642846352188,188,7,5,1,Mist
2018-07-08,19.420381556090007,15.226391133151166,1.5792331389387244,189,7,6,1,Drizzle
2018-07-09,20.505448783176508,17.497254201224166,1.668565207729055,190,7,0,1,Drizzle
2018-07-10,17.732349000283413,14.645795125820491,1.8098077954129368,191,7,1,1,Drizzle
2018-07-11,20.82095644328252,12.309413576350671,2.39257211669241,192,7,2,1,Light Rain
2018-07-12,19.655656263239656,13.481054519298407,1.3381599996241698,193,7,3,1,Drizzle
2018-07-13,23.594190430059,13.769952055862117,1.4863683787401043,194,7,4,1,Drizzle
2018-07-14,23.250264719205937,12.946580522323297,2.5066176867914107,195,7,5,1,Light Rain
2018-07-15,19.195940054345755,15.77955979240019,1.626805905776954,196,7,6,1,Drizzle
2018-07-16,19.851534469737544,15.722636991572651,2.1403938013754726,197,7,0,1,Light Rain
2018-07-17,20.033298635199344,12.7936579457648,2.050006463641803,198,7,1,1,Light Rain
2018-07-18,19.30817556867275,15.63566773136566,1.833979309150037,199,7,2,1,Drizzle
2018-07-19,20.634153145887232,16.861091219847584,2.0308758606648323,200,7,3,1,Light Rain
2018-07-20,18.76244593650918,17.449144359843395,2.294976101377984,201,7,4,1,Light Rain
2018-07-21,18.05497419681029,13.054974196810292,2.9094590134349843,202,7,5,1,Light Rain
2018-07-22,21.601098981214747,13.295984599225152,2.6858860845402983,203,7,6,1,Light Rain
2018-07-23,21.65647254660784,18.91452000430776,2.6539561126879523,204,7,0,1,Light Rain
2018-07-24,18.83277151408756,14.177672540622094,2.607968807731074,205,7,1,1,Light Rain
2018-07-25,22.278343325585155,13.8526445417712,2.542183480969934,206,7,2,1,Light Rain
2018-07-26,19.27293251301277,15.265870142257166,2.522170444695844,207,7,3,1,Light Rain
2018-07-27,21.093085672921383,13.937636636652275,2.783834246709839,208,7,4,1,Light Rain
2018-07-28,22.28030715199843,15.44629959971125,2.6417374058748164,209,7,5,1,Light Rain
2018-07-29,20.627438966996955,12.906149085877113,2.816525672838696,210,7,6,1,Light Rain
2018-07-30,21.66135561900776,14.568182753212694,3.045391685571708,211,7,0,1,Light Rain
2018-07-31,19.778371981493507,16.896235240030574,3.114613682500244,212,7,1,1,Light Rain
2018-08-01,20.479785764276865,14.925311314646407,2.9704949560589,213,8,2,1,Light Rain
2018-08-02,20.52459969843682,15.267816672248074,3.429257713017898,214,8,3,1,Light Rain
2018-08-03,19.508854617438804,15.814295824439466,3.4664423510791043,215,8,4,1,Light Rain
2018-08-04,20.716229389687104,16.90483684511956,3.221761083335661,216,8,5,1,Light Rain
2018-08-05,18.04236109801984,12.714881318738984,4.552660168819466,217,8,6,1,Light Rain
2018-08-06,20.22914306655414,16.124801470342998,3.385776250371745,218,8,0,1,Light Rain
2018-08-07,20.71556403289776,14.897511804883322,4.2828430666624415,219,8,1,1,Light Rain
2018-08-08,20.848809679519498,15.602775272124935,3.4895470079766326,220,8,2,1,Light Rain
2018-08-09,20.955995686490223,16.997218659405814,4.526434810715385,221,8,3,1,Light Rain
2018-08-10,21.39522774092288,13.671849321332424,3.646154791057586,222,8,4,1,Light Rain
2018-08-11,22.559325271658864,14.00134290267608,4.348041782801514,223,8,5,1,Light Rain
2018-08-12,23.433058805674744,12.67567232061608,3.983870915205293,224,8,6,1,Light Rain
2018-08-13,20.469948185440085,14.814896634749967,4.456062359531273,225,8,0,1,Light Rain
2018-08-14,19.45037714803013,17.695393717734124,4.154395635544202,226,8,1,1,Light Rain
2018-08-15,19.86181062299966,15.5812488305299,4.0257017295279205,227,8,2,1,Light Rain
2018-08-16,21.062408154425427,13.815582454288515,4.717612938064116,228,8,3,1,Light Rain
2018-08-17,21.425652931220515,15.162128779934903,4.161972308886432,229,8,4,1,Light Rain
2018-08-18,20.68392456165628,13.7249491305999,5.34404635552356,230,8,5,1,Light Rain
2018-08-19,19.7278160708907,14.3362554269766,4.284647978328266,231,8,6,1,Light Rain
2018-08-20,21.50562354172774,16.675734003068854,4.619545714387258,232,8,0,1,Light Rain
2018-08-21,22.88018834120417,14.40132458122432,4.967372676866246,233,8,1,1,Light Rain
2018-08-22,23.808488568882733,17.901852203853075,4.677237413908781,234,8,2,1,Light Rain
2018-08-23,21.60627274267263,16.198102757976987,4.624362081360947,235,8,3,1,Light Rain
2018-08-24,21.999376662692733,16.50615267080251,5.215352510721282,236,8,4,1,Light Rain
2018-08-25,21.07776250123832,16.03425193184122,5.324724712314156,237,8,5,1,Light Rain
2018-08-26,22.97556959708433,17.686185314299305,5.845061503300933,238,8,6,1,Light Rain
2018-08-27,21.450349703308333,17.777784711848486,4.962877443778068,239,8,0,1,Light Rain
2018-08-28,24.40365961933453,17.18276432286475,5.124476088088251,240,8,1,1,Light Rain
2018-08-29,19.79727336369664,17.605488102156876,5.065165710244538,241,8,2,1,Light Rain
2018-08-30,22.76272162073692,16.51925217106865,5.049946824562492,242,8,3,1,Light Rain
2018-08-31,24.198509048649026,17.73071056954945,5.594844972146767,243,8,4,1,Light Rain
2018-09-01,24.079581720552,16.49152221832418,5.207646532635014,244,9,5,1,Light Rain
2018-09-02,29.2148689863246,17.083508594098127,5.322957903069793,245,9,6,1,Light Rain
2018-09-03,24.646526694046496,16.75088302738803,5.35345286290989,246,9,0,1,Light Rain
2018-09-04,22.05814345088134,16.56054904221696,5.730143174040184,247,9,1,1,Light Rain
2018-09-05,23.99581580428053,16.297053312338385,6.340195399109497,248,9,2,1,Light Rain
2018-09-06,20.75587323538015,18.117391287407465,5.755994527083732,249,9,3,1,Light Rain
2018-09-07,24.269881918429142,19.46766586113606,5.592925415489512,250,9,4,1,Light Rain
2018-09-08,22.88874236533047,19.34505109303673,6.028729221593897,251,9,5,1,Light Rain
2018-09-09,26.510428963731734,15.790905884909836,5.851775114135219,252,9,6,1,Light Rain
2018-09-10,23.70634568853412,19.697602943517936,5.45947292518565,253,9,0,1,Light Rain
2018-09-11,24.698618852398823,17.375267726365628,5.515793287374561,254,9,1,1,Light Rain
2018-09-12,23.788668517406546,18.842948462869128,5.525821208576952,255,9,2,1,Light Rain
2018-09-13,28.665991669544617,16.672479278015754,5.819611863326791,256,9,3,1,Light Rain
2018-09-14,24.675141369885804,18.33530870229615,6.366709385679885,257,9,4,1,Light Rain
2018-09-15,29.112873770403013,18.68401655275659,5.783009917730356,258,9,5,1,Light Rain
2018-09-16,27.206952272891776,16.07814693617919,5.864637242465319,259,9,6,1,Light Rain
2018-09-17,26.674388767169354,19.30957946826529,6.758558719825428,260,9,0,1,Light Rain
2018-09-18,26.580006671744712,20.50868077573424,6.5233384397734016,261,9,1,1,Light Rain
2018-09-19,26.763059340001323,18.32085340197573,6.227816080938635,262,9,2,1,Light Rain
2018-09-20,22.25364386482628,20.716544512704267,5.902188583434881,263,9,3,1,Light Rain
2018-09-21,25.68530686252835,18.48561131540229,5.8440525607507485,264,9,4,1,Light Rain
2018-09-22,28.067994835705708,20.13875202190588,5.819407374140976,265,9,5,1,Light Rain
2018-09-23,26.41497049765241,15.631080456293784,5.885711974023821,266,9,6,1,Light Rain
2018-09-24,23.83791184212492,22.68197074398264,6.0117757513872,267,9,0,1,Light Rain
2018-09-25,26.6794098460988,21.392140490942047,6.2369154009083605,268,9,1,1,Light Rain
2018-09-26,30.32871725351028,18.81741609831899,5.923898293808556,269,9,2,1,Light Rain
2018-09-27,29.550897003118344,16.381845960468507,5.976927923432215,270,9,3,1,Light Rain
2018-09-28,27.069992301964263,19.867842776945665,6.016360083033366,271,9,4,1,Light Rain
2018-09-29,29.234024458559745,17.365899812499865,6.390271097770627,272,9,5,1,Light Rain
2018-09-30,26.735435649284707,20.2951950893508,6.383407686791914,273,9,6,1,Light Rain
2018-10-01,24.198187811773312,20.341500268545147,6.324093177601443,274,10,0,1,Light Rain
2018-10-02,25.894597075727305,18.40836558288745,6.103330397770391,275,10,1,1,Light Rain
2018-10-03,31.006980653439467,21.59829271691772,6.190389354711666,276,10,2,1,Light Rain
2018-10-04,27.47092621928145,21.221600722267304,6.034057253502731,277,10,3,1,Light Rain
2018-10-05,27.669848086559902,21.573366237649807,6.1089936117347,278,10,4,1,Light Rain
2018-10-06,27.694596906415786,20.219277864779222,7.023063135234642,279,10,5,1,Rainy
2018-10-07,32.24011653223774,18.17900424679365,7.75282283825762,280,10,6,1,Rainy
2018-10-08,31.821203273436566,21.86530821821541,6.469420417403991,281,10,0,1,Light Rain
2018-10-09,33.144119307666564,20.08903408983553,7.118276771131075,282,10,1,1,Rainy
2018-10-10,28.52553244939463,18.505865794347308,6.460147040795681,283,10,2,1,Light Rain
2018-10-11,29.571685893450155,22.714364890130664,6.008416054184937,284,10,3,1,Light Rain
2018-10-12,26.083675338257866,23.93098358672337,8.567846073463905,285,10,4,1,Rainy
2018-10-13,32.20702183099591,20.815334891662754,6.028196632147521,286,10,5,1,Light Rain
2018-10-14,27.053415081610616,24.21096366080748,6.489610673588567,287,10,6,1,Light Rain
2018-10-15,29.95793493403153,21.20404075747141,6.094649874401294,288,10,0,1,Light Rain
2018-10-16,27.46473666577965,20.59085534848221,6.176267606748339,289,10,1,1,Light Rain
2018-10-17,28.616074283343497,20.309977874496408,6.407007934204021,290,10,2,1,Light Rain
2018-10-18,28.253217746491867,23.805043438003,6.183840951555722,291,10,3,1,Light Rain
2018-10-19,28.845355527270986,20.272558411954176,6.040012717202683,292,10,4,1,Light Rain
2018-10-20,29.115613332151504,22.638605081877103,6.076475677176569,293,10,5,1,Light Rain
2018-10-21,29.229423750734483,20.78942718582044,6.062889863575036,294,10,6,1,Light Rain
2018-10-22,32.12404253373696,21.0297021532619,7.295944793000817,295,10,0,1,Rainy
2018-10-23,28.37833432048191,23.35701647557921,6.554833700616113,296,10,1,1,Light Rain
2018-10-24,31.159061059060043,21.332529474088588,6.087043684233026,297,10,2,1,Light Rain
2018-10-25,33.28300941246786,21.38577070636929,5.887127013397824,298,10,3,1,Light Rain
2018-10-26,29.94896762711377,23.78195929506061,6.510982258362477,299,10,4,1,Light Rain
2018-10-27,29.66691015944222,24.56801949848863,5.811208525583104,300,10,5,1,Light Rain
2018-10-28,30.768166864196097,23.22748598511597,5.812208104504784,301,10,6,1,Light Rain
2018-10-29,33.71417781847026,21.366154517788264,5.881165913063223,302,10,0,1,Light Rain
2018-10-30,31.86745987271766,21.66955847862129,6.600348032043758,303,10,1,1,Light Rain
2018-10-31,30.54030225539147,22.641784486834723,5.675971683741014,304,10,2,1,Light Rain
2018-11-01,32.69290281387587,23.08899975093834,5.637137727857726,305,11,3,1,Light Rain
2018-11-02,29.64188003652449,21.21072617012848,5.849728313804231,306,11,4,1,Light Rain
2018-11-03,33.32935839138452,23.861204468718828,5.652178335108274,307,11,5,1,Light Rain
2018-11-04,32.90285361935087,22.98821729722253,5.84709837718113,308,11,6,1,Light Rain
2018-11-05,31.587811032106103,20.36883710411152,5.699736462836713,309,11,0,1,Light Rain
2018-11-06,30.64279978149964,21.63059024118477,5.64566952665556,310,11,1,1,Light Rain
2018-11-07,30.66187283708546,22.34847126667917,5.400337290449043,311,11,2,1,Light Rain
2018-11-08,33.6188184018461,23.075142077146413,5.372144806327345,312,11,3,1,Light Rain
2018-11-09,35.11974576031593,26.09716752199246,6.033639992233999,313,11,4,1,Light Rain
2018-11-10,31.49838890003119,23.698360035071588,6.190303194031983,314,11,5,1,Light Rain
2018-11-11,33.799583095730824,22.15680894719156,5.286965437232686,315,11,6,1,Light Rain
2018-11-12,28.81711406407241,23.82476387735432,5.172605015011471,316,11,0,1,Light Rain
2018-11-13,31.92881206178422,23.04050164498821,5.093700534517492,317,11,1,1,Light Rain
2018-11-14,33.141298417672935,24.12952875769063,5.440140820983091,318,11,2,1,Light Rain
2018-11-15,31.487876325223443,24.585921741984404,5.5319938415694985,319,11,3,1,Light Rain
2018-11-16,31.53648463469258,25.600494139826147,5.123507301889734,320,11,4,1,Light Rain
2018-11-17,32.174589545597144,23.820674317469404,5.371723562048574,321,11,5,1,Light Rain
2018-11-18,34.19355261348458,26.38485780118204,5.365802384838497,322,11,6,1,Light Rain
2018-11-19,33.33186550103165,25.35660047029536,5.9801186936976585,323,11,0,1,Light Rain
2018-11-20,29.325726486125927,23.000372949724827,4.72038289249021,324,11,1,1,Light Rain
2018-11-21,29.65473474862901,27.442078036352097,4.727678308329037,325,11,2,1,Light Rain
2018-11-22,32.77460364724258,24.682325571975,4.603825982694555,326,11,3,1,Light Rain
2018-11-23,34.99413165151784,23.00244417962916,5.422334719407646,327,11,4,1,Light Rain
2018-11-24,28.672372003086345,26.796536758821404,5.157200354258608,328,11,5,1,Light Rain
2018-11-25,33.25471701706232,27.49459053635357,4.771183463735228,329,11,6,1,Light Rain
2018-11-26,33.28662408942875,24.38784596614517,4.362008247153723,330,11,0,1,Light Rain
2018-11-27,37.19885937397163,23.74005328172492,4.401551344123815,331,11,1,1,Light Rain
2018-11-28,33.73330117755285,24.29377892450451,4.351153847681529,332,11,2,1,Light Rain
2018-11-29,35.34855667246615,25.679902683365555,4.495598193682265,333,11,3,1,Light Rain
2018-11-30,34.94237632503155,26.578688413945407,4.19206209375924,334,11,4,1,Light Rain
2018-12-01,30.474038966259045,25.57035134440677,4.023294506984612,335,12,5,1,Light Rain
2018-12-02,36.34490046335521,24.91852503377187,4.510240210212925,336,12,6,1,Light Rain
2018-12-03,35.310575643872724,27.062865498528748,4.009380243523608,337,12,0,1,Light Rain
2018-12-04,35.9655778871057,24.395073715852284,4.049295934854413,338,12,1,1,Light Rain
2018-12-05,42.8687148447209,26.45774660984413,3.767817075570454,339,12,2,1,Light Rain
2018-12-06,30.9131333137763,24.524857237414512,4.363601947072444,340,12,3,1,Light Rain
2018-12-07,38.59377389366386,25.647600852915488,3.9351686105274633,341,12,4,1,Light Rain
2018-12-08,34.6303899225507,24.873355625760308,4.529080618403807,342,12,5,1,Light Rain
2018-12-09,35.8387120559303,25.001059699007783,3.718538182029916,343,12,6,1,Light Rain
2018-12-10,35.22964654625018,24.558389949603548,4.611775671123768,344,12,0,1,Light Rain
2018-12-11,34.52664588696371,27.1798640344029,4.259449378761148,345,12,1,1,Light Rain
2018-12-12,34.28771480739384,24.099777407547148,3.567944418883065,346,12,2,1,Light Rain
2018-12-13,36.13645935194223,24.123860937734285,4.325998076724615,347,12,3,1,Light Rain
2018-12-14,32.490939976971994,28.44919150798841,3.200784797248171,348,12,4,1,Light Rain
2018-12-15,37.0720612898212,26.76640341532586,3.1510110192115315,349,12,5,1,Light Rain
2018-12-16,34.78188630753052,21.752322034071163,2.887574514545244,350,12,6,1,Light Rain
2018-12-17,33.3952523276969,24.510885595228725,3.186851690505901,351,12,0,1,Light Rain
2018-12-18,34.79421272069069,22.667982899334536,3.2817959402602392,352,12,1,1,Light Rain
2018-12-19,38.2451043324081,23.985528088955192,3.292995797353079,353,12,2,1,Light Rain
2018-12-20,34.694412382018925,20.72778578988489,2.6161022527792013,354,12,3,1,Light Rain
2018-12-21,36.51396548829344,25.25245640977103,2.725244612920025,355,12,4,1,Light Rain
2018-12-22,34.36481095963178,23.765793729001945,2.466029308366454,356,12,5,1,Light Rain
2018-12-23,37.36991324300764,25.587706565406936,2.783797652794251,357,12,6,1,Light Rain
2018-12-24,37.25010372252813,23.077679883139616,2.289549514138656,358,12,0,1,Light Rain
2018-12-25,39.59898986943624,25.655608321748453,3.1838116737754483,359,12,1,1,Light Rain
2018-12-26,35.570986804102745,24.923105869390334,2.1624826086482103,360,12,2,1,Light Rain
2018-12-27,37.27741930331738,27.811006233443987,2.115185040126857,361,12,3,1,Light Rain
2018-12-28,36.151886945715965,27.686061599265088,2.731998795462788,362,12,4,1,Light Rain
2018-12-29,38.56078014222334,26.75634400946354,2.066709544889311,363,12,5,1,Light Rain
2018-12-30,34.54229511761498,25.09605125399089,1.7165298827072473,364,12,6,1,Drizzle
2018-12-31,37.47852919858424,28.57003359387121,1.9273600771333563,365,12,0,1,Drizzle
2019-01-01,35.605315490134075,23.26674414089748,1.5745457291371272,1,1,1,1,Drizzle
2019-01-02,35.870156232550826,23.493634866391982,3.349473458874208,2,1,2,1,Light Rain
2019-01-03,36.18348992223702,25.474314817504595,1.7625097979894648,3,1,3,1,Drizzle
2019-01-04,36.503547544570594,28.980403889583744,1.4108591767557217,4,1,4,1,Drizzle
2019-01-05,35.76332016773775,25.293536417482034,1.5647498108613085,5,1,5,1,Drizzle
2019-01-06,36.41954680092747,25.318216439396565,1.1414501583454446,6,1,6,1,Drizzle
2019-01-07,39.13833108518984,23.424600944878115,1.743397528103205,7,1,0,1,Drizzle
2019-01-08,37.942603609767616,26.999087344881588,2.1009188246277763,8,1,1,1,Light Rain
2019-01-09,37.69726050399333,27.001030304793705,1.7810296332504252,9,1,2,1,Drizzle
2019-01-10,35.032760938370096,26.744300795392352,0.9494546285247848,10,1,3,1,Mist
2019-01-11,34.14789307414824,24.604631302152374,0.8527209964173377,11,1,4,1,Mist
2019-01-12,37.81716183136956,24.474532347866333,0.605575496478896,12,1,5,1,Mist
2019-01-13,37.63649739966544,23.579399294616643,0.9780110269920712,13,1,6,1,Mist
2019-01-14,38.80525194680998,25.62774616935701,0.7626995336349667,14,1,0,1,Mist
2019-01-15,34.62512706293156,23.86255082649126,0.6095620486593294,15,1,1,1,Mist
2019-01-16,35.34484761059175,23.69663668704478,1.3195078748907534,16,1,2,1,Drizzle
2019-01-17,32.4935207254009,24.805206259950225,0.2453488172220868,17,1,3,0,Hot
2019-01-18,34.95378781121962,24.68337675356264,0.0822928041676172,18,1,4,0,Hot
2019-01-19,37.69581886466848,24.584906697223776,0.027732261824565,19,1,5,0,Very Hot
2019-01-20,34.73135243553898,26.06470713105716,0.0230690145667888,20,1,6,0,Hot
2019-01-21,36.90469702458436,25.45518790715332,0.0,21,1,0,0,Very Hot
2019-01-22,35.19986638443895,24.874376771737523,0.0564779874366185,22,1,1,0,Very Hot
2019-01-23,36.1838754389706,25.54955236023646,0.0,23,1,2,0,Very Hot
2019-01-24,33.19303438025635,23.75460145026443,0.0,24,1,3,0,Hot
2019-01-25,35.60927285689793,25.365115706205607,0.1178605008338902,25,1,4,0,Very Hot
2019-01-26,29.404814520599867,25.39686426294787,0.0,26,1,5,0,Sunny
2019-01-27,34.95933769770333,22.87862072078289,0.0,27,1,6,0,Hot
2019-01-28,32.01605411353799,26.58744105223333,0.0,28,1,0,0,Hot
2019-01-29,37.63070388867423,23.73094984106592,0.0,29,1,1,0,Very Hot
2019-01-30,36.71310475471761,25.14626773324166,0.3118316463240098,30,1,2,0,Very Hot
2019-01-31,36.029086050898606,26.713638471679413,0.0,31,1,3,0,Very Hot
2019-02-01,38.0731079569514,26.31028198841365,0.0,32,2,4,0,Very Hot
2019-02-02,33.06653041130831,24.92655449992384,0.0,33,2,5,0,Hot
2019-02-03,38.390294107920006,24.283148894139124,0.0,34,2,6,0,Very Hot
2019-02-04,36.68911179420894,26.19857792884507,0.0,35,2,0,0,Very Hot
2019-02-05,34.27875673045623,25.738349580138816,0.0,36,2,1,0,Hot
2019-02-06,36.948245514466265,23.746356124004063,0.0,37,2,2,0,Very Hot
2019-02-07,32.387577569735065,23.4277747456883,0.0,38,2,3,0,Hot
2019-02-08,32.8723398747484,21.45642496591863,0.0,39,2,4,0,Hot
2019-02-09,33.223459932430096,24.73949532776203,0.0,40,2,5,0,Hot
2019-02-10,33.300046643438826,24.3265548241692,0.0,41,2,6,0,Hot
2019-02-11,32.160365441476536,26.095723570861747,0.0,42,2,0,0,Hot
2019-02-12,36.63326656088567,24.869552938907063,0.0,43,2,1,0,Very Hot
2019-02-13,33.58117795426841,26.270564519764687,0.0,44,2,2,0,Hot
2019-02-14,34.71387578826455,23.1601597542113,0.0,45,2,3,0,Hot
2019-02-15,32.77636165863238,25.84917057047325,0.0,46,2,4,0,Hot
2019-02-16,30.18230297639177,23.283082135585182,0.2228326124921242,47,2,5,0,Hot
2019-02-17,34.26834384873127,25.1761544850523,0.0,48,2,6,0,Hot
2019-02-18,29.806741337651417,21.753738313147643,0.0,49,2,0,0,Sunny
2019-02-19,33.395336691573455,24.22552629767036,0.0,50,2,1,0,Hot
2019-02-20,30.695688771131326,20.825591281989,0.2164781020648123,51,2,2,0,Hot
2019-02-21,37.304975198997184,23.330590011462263,0.0,52,2,3,0,Very Hot
2019-02-22,35.0496734771894,24.31939461380484,0.0,53,2,4,0,Very Hot
2019-02-23,33.33343159017836,22.80389397849813,0.0,54,2,5,0,Hot
2019-02-24,35.54279560111657,21.93511112893112,0.0,55,2,6,0,Very Hot
2019-02-25,31.214722363047365,24.704325726529085,0.0,56,2,0,0,Hot
2019-02-26,33.884830992496774,23.20331637983923,0.0,57,2,1,0,Hot
2019-02-27,33.08658930668194,22.546521936925146,0.0,58,2,2,0,Hot
2019-02-28,33.10271595609815,23.265116937132984,0.0,59,2,3,0,Hot
2019-03-01,35.005734572663464,27.07772301363333,0.0,60,3,4,0,Very Hot
2019-03-02,33.81104165828217,24.772494491578115,0.0,61,3,5,0,Hot
2019-03-03,32.807246828026315,24.704720153945143,0.1848170438936884,62,3,6,0,Hot
2019-03-04,28.802513298694272,23.53192119829415,0.0,63,3,0,0,Sunny
2019-03-05,30.07346568963097,23.045218704998653,0.0,64,3,1,0,Hot
2019-03-06,31.628227144531017,19.1174280757101,0.0,65,3,2,0,Hot
2019-03-07,31.93932864719136,21.608338209351945,0.0,66,3,3,0,Hot
2019-03-08,29.370003364609136,21.82042594996617,0.0,67,3,4,0,Sunny
2019-03-09,36.3305153113579,19.64267527606944,0.0,68,3,5,0,Very Hot
2019-03-10,34.41566196917276,20.63188801574278,0.0,69,3,6,0,Hot
2019-03-11,32.461819979382376,19.30905363063423,0.0,70,3,0,0,Hot
2019-03-12,31.27540124884905,22.13444351485104,0.0,71,3,1,0,Hot
2019-03-13,30.579725894237843,23.331049640101327,0.0,72,3,2,0,Hot
2019-03-14,28.972233029101503,23.67341074233868,0.0,73,3,3,0,Sunny
2019-03-15,30.90210485969288,22.545177368977463,0.0,74,3,4,0,Hot
2019-03-16,31.132908738446943,20.38708804891516,0.0,75,3,5,0,Hot
2019-03-17,28.00336674951238,18.842723792553,0.0,76,3,6,0,Sunny
2019-03-18,31.02398805872337,19.013641607861253,0.0,77,3,0,0,Hot
2019-03-19,29.913166424786205,19.653105299823245,0.0,78,3,1,0,Sunny
2019-03-20,26.27545977916801,20.130462879392443,0.0,79,3,2,0,Sunny
2019-03-21,28.237075615230413,21.13086919876521,0.0,80,3,3,0,Sunny
2019-03-22,28.996825159896805,19.755579031527613,0.0,81,3,4,0,Sunny
2019-03-23,33.4650616300713,21.69124426127604,0.0,82,3,5,0,Hot
2019-03-24,30.667941962587594,20.73997474526485,0.0,83,3,6,0,Hot
2019-03-25,26.74856124207137,21.00948563380135,0.0,84,3,0,0,Sunny
2019-03-26,30.25586499014785,22.60903051692561,0.0,85,3,1,0,Hot
2019-03-27,26.05307204907923,19.033028417568616,0.0,86,3,2,0,Sunny
2019-03-28,31.17660966801253,21.335916159605425,0.0,87,3,3,0,Hot
2019-03-29,27.93222614133494,20.59117296876538,0.0,88,3,4,0,Sunny
2019-03-30,28.5501918262776,20.015995521174617,0.0,89,3,5,0,Sunny
2019-03-31,31.25182773106615,21.748048586486178,0.0,90,3,6,0,Hot
2019-04-01,25.888499668621595,21.642499995888578,0.3325513681281011,91,4,0,0,Sunny
2019-04-02,25.531045659801265,18.80796122703643,0.0,92,4,1,0,Sunny
2019-04-03,27.02044221348673,19.85810773053823,0.0,93,4,2,0,Sunny
2019-04-04,30.126701802330707,20.45677839408055,0.0,94,4,3,0,Hot
2019-04-05,24.873540383936813,19.52905265238948,0.0,95,4,4,0,Partly Cloudy
2019-04-06,22.11023578066188,20.719714882249804,0.0,96,4,5,0,Partly Cloudy
2019-04-07,26.73461050865395,20.167637784695778,0.0,97,4,6,0,Sunny
2019-04-08,28.60289865988531,22.398433802578445,0.0,98,4,0,0,Sunny
2019-04-09,29.76257772766121,17.258019255833805,0.0,99,4,1,0,Sunny
2019-04-10,26.29855770923297,19.27376231876154,0.0,100,4,2,0,Sunny
2019-04-11,26.26508310904801,17.998801659027723,0.0,101,4,3,0,Sunny
2019-04-12,29.25906394581917,20.17204491727394,0.0,102,4,4,0,Sunny
2019-04-13,23.075415995506027,16.74467174135949,0.0,103,4,5,0,Partly Cloudy
2019-04-14,25.90184593300589,19.59469030369767,0.0,104,4,6,0,Sunny
2019-04-15,26.92411482584781,18.03521428517588,0.0,105,4,0,0,Sunny
2019-04-16,27.30651571260657,17.784411989844035,0.0,106,4,1,0,Sunny
2019-04-17,25.25374782845863,16.62160554507724,0.0,107,4,2,0,Sunny
2019-04-18,26.20803782339192,17.999795140684654,0.0,108,4,3,0,Sunny
2019-04-19,21.028847086590872,20.230602050828185,0.0,109,4,4,0,Partly Cloudy
2019-04-20,24.555941975049286,18.47292413450767,0.0,110,4,5,0,Partly Cloudy
2019-04-21,26.64702367342612,19.35952500063374,0.0,111,4,6,0,Sunny
2019-04-22,23.64365531333131,20.82273310023788,0.0,112,4,0,0,Partly Cloudy
2019-04-23,25.59515768764764,18.62966584836177,0.2205381666686248,113,4,1,0,Sunny
2019-04-24,26.2406276719752,17.30461851116535,0.0,114,4,2,0,Sunny
2019-04-25,24.53226387047942,18.753031913310647,0.0,115,4,3,0,Partly Cloudy
2019-04-26,25.429593971626225,17.145622281271717,0.0,116,4,4,0,Sunny
2019-04-27,23.03536814747056,17.115949269682094,0.0,117,4,5,0,Partly Cloudy
2019-04-28,24.420678137744755,15.503891288567315,0.0,118,4,6,0,Partly Cloudy
2019-04-29,25.92833863896576,19.08492064647771,0.0,119,4,0,0,Sunny
2019-04-30,24.89683334278722,17.02901733112109,0.0,120,4,1,0,Partly Cloudy
2019-05-01,23.28581856699011,17.79436414300638,0.0,121,5,2,0,Partly Cloudy
2019-05-02,24.78435690991905,15.88120397802627,0.0,122,5,3,0,Partly Cloudy
2019-05-03,25.643272422596148,18.003758433499247,0.0033100759268589,123,5,4,0,Sunny
2019-05-04,19.99342088200395,16.122400550208607,0.0,124,5,5,0,Cloudy
2019-05-05,26.29185980541109,16.969035090296767,0.0,125,5,6,0,Sunny
2019-05-06,23.1828035106025,18.41545813843394,0.0,126,5,0,0,Partly Cloudy
2019-05-07,24.5891223271219,18.2028386907978,0.7604197035247795,127,5,1,1,Mist
2019-05-08,26.016728660975915,16.90251926080441,0.0,128,5,2,0,Sunny
2019-05-09,20.76427699857317,14.203140526063793,0.0,129,5,3,0,Partly Cloudy
2019-05-10,21.9754631553734,21.265257467250905,0.0,130,5,4,0,Partly Cloudy
2019-05-11,22.70533329059872,19.3164899330548,0.0,131,5,5,0,Partly Cloudy
2019-05-12,21.604407079825208,17.704352122784293,0.0,132,5,6,0,Partly Cloudy
2019-05-13,26.532701379515828,15.414174087103092,0.5063148736654579,133,5,0,1,Mist
2019-05-14,21.24166113650576,16.298255484358595,0.0,134,5,1,0,Partly Cloudy
2019-05-15,21.73798374304083,15.579223466745416,0.2497406443038989,135,5,2,0,Partly Cloudy
